01.01.2009,0.0011520
02.01.2009,0.0011360
03.01.2009,0.0011430
04.01.2009,0.0011440
05.01.2009,0.0011450
06.01.2009,0.0011570
07.01.2009,0.0011740
08.01.2009,0.0011680
09.01.2009,0.0011810
10.01.2009,0.001170
11.01.2009,0.0011730
12.01.2009,0.0011720
13.01.2009,0.0011890
14.01.2009,0.0012170
15.01.2009,0.0012180
16.01.2009,0.0012330
17.01.2009,0.0012110
18.01.2009,0.0011880
19.01.2009,0.0011880
20.01.2009,0.0011930
21.01.2009,0.001190
22.01.2009,0.0011720
23.01.2009,0.0011710
24.01.2009,0.0011710
25.01.2009,0.0011130
26.01.2009,0.0011130
27.01.2009,0.0011120
28.01.2009,0.0011110
29.01.2009,0.0011190
30.01.2009,0.0011270
31.01.2009,0.0010940
01.02.2009,0.0010790
02.02.2009,0.0010790
03.02.2009,0.0010930
04.02.2009,0.0011090
05.02.2009,0.0011110
06.02.2009,0.0010990
07.02.2009,0.0010960
08.02.2009,0.0010990
09.02.2009,0.0010990
10.02.2009,0.0011090
11.02.2009,0.0011090
12.02.2009,0.0010830
13.02.2009,0.0010620
14.02.2009,0.0010640
15.02.2009,0.0010630
16.02.2009,0.0010630
17.02.2009,0.0010640
18.02.2009,0.0010440
19.02.2009,0.0010310
20.02.2009,0.0010230
21.02.2009,0.0010180
22.02.2009,0.0010080
23.02.2009,0.0010080
24.02.2009,0.001010
25.02.2009,0.0010170
26.02.2009,0.001040
27.02.2009,0.0010560
28.02.2009,0.0010590
01.03.2009,0.0010620
02.03.2009,0.0010620
03.03.2009,0.0010570
04.03.2009,0.0010840
05.03.2009,0.0010960
06.03.2009,0.0010930
07.03.2009,0.0010930
08.03.2009,0.0010660
09.03.2009,0.0010660
10.03.2009,0.0010720
11.03.2009,0.0010970
12.03.2009,0.0011120
13.03.2009,0.0010930
14.03.2009,0.0010930
15.03.2009,0.0010770
16.03.2009,0.0010780
17.03.2009,0.0010820
18.03.2009,0.0010870
19.03.2009,0.0010990
20.03.2009,0.0010640
21.03.2009,0.0010470
22.03.2009,0.001050
23.03.2009,0.001050
24.03.2009,0.0010510
25.03.2009,0.0010710
26.03.2009,0.0010780
27.03.2009,0.0010690
28.03.2009,0.0010760
29.03.2009,0.0010850
30.03.2009,0.0010870
31.03.2009,0.0010850
01.04.2009,0.0010850
02.04.2009,0.0010850
03.04.2009,0.001090
04.04.2009,0.001090
05.04.2009,0.0011220
