22.08.2010,0.78710
23.08.2010,0.78710
24.08.2010,0.7880
25.08.2010,0.79080
26.08.2010,0.79040
27.08.2010,0.78690
28.08.2010,0.78580
29.08.2010,0.78380
30.08.2010,0.78380
31.08.2010,0.78740
01.09.2010,0.78860
02.09.2010,0.78260
03.09.2010,0.78050
04.09.2010,0.77810
05.09.2010,0.77580
06.09.2010,0.77580
07.09.2010,0.77610
08.09.2010,0.78450
09.09.2010,0.78650
10.09.2010,0.78690
11.09.2010,0.78680
12.09.2010,0.78890
13.09.2010,0.78870
14.09.2010,0.77920
15.09.2010,0.7740
16.09.2010,0.76980
17.09.2010,0.76590
18.09.2010,0.76430
19.09.2010,0.76650
20.09.2010,0.76650
21.09.2010,0.76480
22.09.2010,0.76120
23.09.2010,0.74860
24.09.2010,0.74910
25.09.2010,0.74520
26.09.2010,0.74140
27.09.2010,0.74150
28.09.2010,0.74250
29.09.2010,0.74090
30.09.2010,0.73480
01.10.2010,0.73410
02.10.2010,0.72860
03.10.2010,0.72540
04.10.2010,0.72530
05.10.2010,0.72960
06.10.2010,0.72560
07.10.2010,0.72060
08.10.2010,0.71730
09.10.2010,0.71850
10.10.2010,0.71770
11.10.2010,0.71750
12.10.2010,0.71820
